Date,Temp,Precipitation,Snowfall,Fog,Ice,Crashes
2012-04-20,51.1,0,0,Yes,No,13
2012-04-21,55,0.24,0,Yes,No,11
2012-04-22,48,0.82,0,Yes,No,6
2012-04-23,39.9,0.01,0,No,No,13
2012-04-24,36,0,0,No,No,7
2012-04-25,39.9,0.03,0,No,No,13
2012-04-26,55.9,0.38,0,No,No,8
2012-04-27,59,0,0,Yes,No,11
2012-04-28,54,0,0,No,No,11
2012-04-29,55,0,0,Yes,No,7
2012-04-30,61,0,0,Yes,No,9
2012-05-01,66.9,0,0,No,No,11
2012-05-02,66.9,0,0,No,No,6
2012-05-03,64,0,0,No,No,19
2012-05-04,62.1,0,0,No,No,10
2012-05-05,64,1.58,0,No,No,12
2012-05-06,61,0.01,0,Yes,No,9
2012-05-07,57.9,0,0,No,No,8
2012-05-08,61,0,0,No,No,11
2012-05-09,57.9,0.51,0,No,No,12
2012-05-10,51.1,0,0,No,No,13
2012-05-11,46.9,0,0,No,No,16
2012-05-12,46.9,0,0,No,No,12
2012-05-13,60.1,0.15,0,Yes,No,6
2012-05-14,63,0.49,0,No,No,10
2012-05-15,64.9,0.15,0,No,No,14
2012-05-16,66,0.01,0,Yes,No,17
2012-05-17,61,0,0,No,No,14
2012-05-18,59,0,0,No,No,10
2012-05-19,54,0,0,No,No,10
2012-05-20,52,0,0,No,No,2
2012-05-21,66,0,0,No,No,9
2012-05-22,62.1,0,0,No,No,6
2012-05-23,64,0.03,0,No,No,12
2012-05-24,64.9,0.19,0,No,No,10
2012-05-25,62.1,0,0,No,No,7
2012-05-26,66,0,0,No,No,9
2012-05-27,66,0.35,0,Yes,No,4
2012-05-28,72,0,0,No,No,7
2012-05-29,72,0,0,No,No,12
2012-05-30,64,0.39,0,Yes,No,7
2012-05-31,64,0.11,0,No,No,15
2012-06-01,64.9,1.19,0,No,No,17
2012-06-02,55.9,0,0,No,No,9
2012-06-03,52,0,0,No,No,3
2012-06-04,61,0,0,No,No,11
2012-06-05,57,0,0,No,No,10
2012-06-06,57,0.04,0,No,No,9
2012-06-07,54,0,0,No,No,11
2012-06-08,57,0,0,No,No,13
2012-06-09,57,0,0,No,No,10
2012-06-10,64.9,0,0,No,No,7
2012-06-11,71.1,1.06,0,Yes,No,8
2012-06-12,68,0.43,0,No,No,6
2012-06-13,63,0.28,0,No,No,4
2012-06-14,57,0,0,No,No,12
2012-06-15,59,0,0,No,No,14
2012-06-16,53.1,0,0,No,No,13
2012-06-17,54,0,0,No,No,3
2012-06-18,63,0,0,No,No,7
2012-06-19,66.9,0,0,No,No,12
2012-06-20,69.1,0,0,Yes,No,6
2012-06-21,71.1,0,0,No,No,10
2012-06-22,71.1,0.1,0,No,No,7
2012-06-23,70,0,0,Yes,No,8
2012-06-24,68,0,0,No,No,5
2012-06-25,72,0,0,No,No,11
2012-06-26,61,0,0,No,No,11
2012-06-27,55,0,0,No,No,15
2012-06-28,60.1,0,0,No,No,13
2012-06-29,71.1,0,0,No,No,13
2012-06-30,70,0,0,No,No,9
2012-07-01,75,0,0,No,No,1
2012-07-02,73.9,0,0,No,No,8
2012-07-03,72,0,0,No,No,9
2012-07-04,73,0.24,0,No,No,3
2012-07-05,72,0,0,No,No,7
2012-07-06,71.1,0,0,No,No,14
2012-07-07,72,0,0,Yes,No,7
2012-07-08,75.9,0,0,No,No,6
2012-07-09,73,0.23,0,No,No,6
2012-07-10,73,0.01,0,No,No,8
2012-07-11,68,0.45,0,Yes,No,8
2012-07-12,69.1,0,0,Yes,No,9
2012-07-13,72,0,0,No,No,6
2012-07-14,73.9,0,0,Yes,No,5
2012-07-15,73.9,0,0,No,No,3
2012-07-16,73.9,0,0,No,No,6
2012-07-17,71.1,0,0,No,No,10
2012-07-18,75,0,0,No,No,7
2012-07-19,75.9,0,0,No,No,6
2012-07-20,73.9,0.14,0,No,No,13
2012-07-21,71.1,1.09,0,No,No,6
2012-07-22,72,1.1,0,No,No,2
2012-07-23,72,0.11,0,No,No,4
2012-07-24,73,0.01,0,No,No,12
2012-07-25,70,0,0,No,No,6
2012-07-26,75.9,0,0,No,No,14
2012-07-27,73.9,0.14,0,No,No,11
2012-07-28,68,1.12,0,No,No,2
2012-07-29,66.9,0,0,No,No,5
2012-07-30,71.1,0,0,No,No,13
2012-07-31,71.1,0,0,Yes,No,7
2012-08-01,72,0.03,0,No,No,15
2012-08-02,72,0.05,0,No,No,7
2012-08-03,70,0,0,No,No,10
2012-08-04,75,0,0,No,No,10
2012-08-05,73.9,0,0,No,No,1
2012-08-06,73.9,0.49,0,No,No,6
2012-08-07,73.9,0.08,0,Yes,No,11
2012-08-08,69.1,0.06,0,No,No,5
2012-08-09,66,0,0,No,No,10
2012-08-10,72,0.13,0,No,No,13
2012-08-11,72,0.4,0,Yes,No,10
2012-08-12,71.1,0,0,Yes,No,2
2012-08-13,66.9,0,0,Yes,No,6
2012-08-14,66,0,0,No,No,11
2012-08-15,71.1,0,0,No,No,10
2012-08-16,69.1,0,0,No,No,10
2012-08-17,64.9,0,0,Yes,No,5
2012-08-18,66.9,0,0,No,No,4
2012-08-19,69.1,2.08,0,No,No,5
2012-08-20,66.9,0.15,0,No,No,13
2012-08-21,69.1,0,0,Yes,No,12
2012-08-22,69.1,0.13,0,No,No,13
2012-08-23,66.9,0,0,Yes,No,11
2012-08-24,68,0.02,0,Yes,No,16
2012-08-25,63,0.41,0,Yes,No,15
2012-08-26,64.9,0,0,No,No,11
2012-08-27,70,0,0,No,No,14
2012-08-28,73,0,0,Yes,No,14
2012-08-29,70,0,0,No,No,9
2012-08-30,68,0,0,Yes,No,12
2012-08-31,71.1,0,0,Yes,No,11
2012-09-01,73,0,0,No,No,5
2012-09-02,72,1.85,0,No,No,5
2012-09-03,71.1,0.91,0,Yes,No,3
2012-09-04,73,0.03,0,Yes,No,8
2012-09-05,73.9,0,0,Yes,No,11
2012-09-06,72,0.55,0,No,No,8
2012-09-07,71.1,0,0,Yes,No,9
2012-09-08,69.1,0.31,0,Yes,No,8
2012-09-09,60.1,0.02,0,No,No,8
2012-09-10,55,0,0,No,No,15
2012-09-11,55,0,0,No,No,13
2012-09-12,53.1,0,0,No,No,7
2012-09-13,55,0,0,No,No,13
2012-09-14,63,0,0,No,No,19
2012-09-15,61,0,0,Yes,No,11
2012-09-16,59,0.69,0,Yes,No,9
2012-09-17,62.1,0.72,0,Yes,No,15
2012-09-18,68,1.7,0,Yes,No,11
2012-09-19,57,0,0,Yes,No,9
2012-09-20,53.1,0,0,No,No,16
2012-09-21,55,0,0,No,No,6
2012-09-22,63,0,0,No,No,8
2012-09-23,53.1,0,0,No,No,11
2012-09-24,51.1,0,0,No,No,13
2012-09-25,48,0,0,No,No,7
2012-09-26,54,0,0,No,No,7
2012-09-27,59,0,0,No,No,8
2012-09-28,62.1,0.06,0,No,No,10
2012-09-29,60.1,0.99,0,Yes,No,20
2012-09-30,57.9,0,0,Yes,No,6
2012-10-01,61,0.14,0,Yes,No,10
2012-10-02,66.9,0.12,0,Yes,No,17
2012-10-03,72,0,0,Yes,No,5
2012-10-04,64,0,0,Yes,No,8
2012-10-05,57,0,0,Yes,No,12
2012-10-06,57.9,0,0,No,No,6
2012-10-07,50,0.23,0,No,No,6
2012-10-08,46.9,0.38,0,No,No,12
2012-10-09,48,0,0,Yes,No,5
2012-10-10,54,0,0,No,No,15
2012-10-11,46,0,0,No,No,15
2012-10-12,44.1,0,0,Yes,No,13
2012-10-13,42.1,0,0,Yes,No,10
2012-10-14,44.1,0,0,Yes,No,5
2012-10-15,55.9,0.11,0,No,No,25
2012-10-16,44.1,0,0,No,No,14
2012-10-17,46,0,0,Yes,No,10
2012-10-18,48,0,0,Yes,No,16
2012-10-19,53.1,0.19,0,Yes,No,10
2012-10-20,46,0,0,No,No,6
2012-10-21,41,0,0,No,No,9
2012-10-22,42.1,0,0,Yes,No,14
2012-10-23,46,0,0,No,No,12
2012-10-24,51.1,0,0,No,No,7
2012-10-25,50,0,0,Yes,No,10
2012-10-26,57,0.01,0,Yes,No,10
2012-10-27,62.1,0,0,No,No,10
2012-10-28,51.1,0.03,0,Yes,No,12
2012-10-29,42.1,0.55,0,Yes,No,7
2012-10-30,42.1,0.07,0,No,No,12
2012-10-31,37,0,0,No,No,9
2012-11-01,37.9,0,0,No,No,14
2012-11-02,34,0,0,No,No,13
2012-11-03,34,0,0,No,No,10
2012-11-04,42.1,0,0,No,No,8
2012-11-05,37,0,0,No,No,11
2012-11-06,33.1,0,0,No,No,8
2012-11-07,35.1,0,0,No,No,14
2012-11-08,34,0,0,No,No,17
2012-11-09,30.9,0,0,No,No,13
2012-11-10,36,0,0,No,No,7
2012-11-11,39,0,0,No,No,5
2012-11-12,52,0,0,No,No,12
2012-11-13,39.9,0.18,0,Yes,No,13
2012-11-14,33.1,0,0,No,No,11
2012-11-15,37,0.29,0,Yes,No,15
2012-11-16,39,0,0,No,No,18
2012-11-17,34,0,0,No,No,11
2012-11-18,45,0,0,No,No,7
2012-11-19,46.9,0,0,No,No,6
2012-11-20,42.1,0,0,No,No,14
2012-11-21,36,0,0,Yes,No,11
2012-11-22,34,0,0,No,No,3
2012-11-23,28.9,0,0,No,No,7
2012-11-24,32,0,0,No,No,6
2012-11-25,23,0,0,No,No,7
2012-11-26,30.9,0,0,No,No,15
2012-11-27,42.1,0.09,0,Yes,No,7
2012-11-28,28.9,0,0,Yes,No,14
2012-11-29,25,0,0,Yes,No,8
2012-11-30,30.9,0,0,No,No,13
2012-12-01,34,0,0,No,No,8
2012-12-02,39,0,0,No,No,9
2012-12-03,53.1,0,0,No,No,9
2012-12-04,48.9,0,0,No,No,16
2012-12-05,44.1,0,0,Yes,No,13
2012-12-06,37,0,0,Yes,No,13
2012-12-07,45,0.05,0,Yes,No,16
2012-12-08,50,0.01,0,Yes,No,15
2012-12-09,51.1,0.02,0,Yes,No,5
2012-12-10,63,0.01,0,Yes,No,21
2012-12-11,50,0,0,No,No,8
2012-12-12,39,0.24,0,Yes,No,6
2012-12-13,33.1,0.13,0,Yes,No,12
2012-12-14,27,0,0,No,No,18
2012-12-15,32,0,0,No,No,15
2012-12-16,48,0.09,0,No,No,10
2012-12-17,55,0.18,0,Yes,No,16
2012-12-18,39,0,0,No,No,14
2012-12-19,33.1,0,0,No,No,17
2012-12-20,39.9,0.42,0,Yes,No,11
2012-12-21,37,0,0,No,No,14
2012-12-22,32,0,0,No,No,15
2012-12-23,25,0,0,No,No,10
2012-12-24,44.1,0,0,No,No,7
2012-12-25,44.1,0.01,0,No,No,5
2012-12-26,37,1.41,0,No,No,8
2012-12-27,34,0,0,No,No,9
2012-12-28,27,0,0,No,No,5
2012-12-29,37.9,0.37,0,Yes,No,11
2012-12-30,28,0,0,No,No,5
2012-12-31,25,0,0,No,No,6
