"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-21",,"0.00","0.0","60","36"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-22",,"0.14","0.0","66","44"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-23",,"0.22","0.0","66","36"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-24",,"0.00","0.0","60","38"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-25",,"0.00","0.0","80","44"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-26",,"0.18","0.0","76","45"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-27",,"0.02","0.0","72","47"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-28",,"0.40","0.0","59","39"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-29",,"0.00","0.0","69","43"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-30",,"0.00","0.0","67","46"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-05-31",,"0.00","0.0","79","52"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-01",,"0.00","0.0","80","49"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-02",,"0.00","0.0","78","51"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-03",,"0.10","0.0","75","48"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-04",,"0.00","0.0","74","48"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-05",,"0.00","0.0","81","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-06",,"0.00","0.0","78","51"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-07",,"0.00","0.0","74","52"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-08",,"0.10","0.0","81","52"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-09",,"0.00","0.0","83","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-10",,"0.00","0.0","90","63"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-11",,"0.00","0.0","93","60"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-12",,"0.00","0.0","77","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-13",,"0.00","0.0","91","53"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-14",,"0.00","0.0","80","49"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-15",,"0.00","0.0","85","50"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-16",,"0.00","0.0","87","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-17",,"0.00","0.0","80","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-18",,"0.00","0.0","90","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-19",,"0.00","0.0","85","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-20",,"0.00","0.0","84","60"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-21",,"0.00","0.0","94","68"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-22",,"0.00","0.0","95","65"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-23",,"0.27","0.0","91","48"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-24",,"0.02","0.0","59","49"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-25",,"0.00","0.0","73","53"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-26",,"0.00","0.0","71","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-27",,"0.00","0.0","92","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-28",,"0.00","0.0","92","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-29",,"0.00","0.0","92","53"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-06-30",,"0.25","0.0","81","52"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-01",,"0.00","0.0","72","53"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-02",,"0.00","0.0","86","57"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-03",,"0.00","0.0","90","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-04",,"0.00","0.0","90","57"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-05",,"0.00","0.0","88","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-06",,"0.00","0.0","95","62"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-07",,"0.00","0.0","90","60"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-08",,"0.00","0.0","91","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-09",,"0.00","0.0","87","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-10",,"0.00","0.0","93","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-11",,"0.00","0.0","91","63"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-12",,"0.00","0.0","91","66"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-13",,"0.00","0.0","74","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-14",,"0.00","0.0","84","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-15",,"0.00","0.0","86","62"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-16",,"0.03","0.0","81","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-17",,"0.00","0.0","85","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-18",,"0.00","0.0","92","62"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-19",,"0.00","0.0","89","64"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-20",,"0.00","0.0","97","61"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-21",,"0.00","0.0","90","68"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-22",,"0.05","0.0","91","61"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-23",,"0.00","0.0","86","60"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-24",,"0.00","0.0","89","65"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-25",,"0.00","0.0","94","67"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-26",,"0.24","0.0","85","62"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-27",,"1.80","0.0","82","61"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-28",,"0.00","0.0","83","62"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-29",,"0.05","0.0","86","63"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-30",,"0.05","0.0","74","61"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-07-31",,"0.00","0.0","80","57"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-01",,"0.00","0.0","82","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-02",,"0.00","0.0","85","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-03",,"0.23","0.0","84","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-04",,"0.02","0.0","68","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-05",,"0.00","0.0","88","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-06",,"0.04","0.0","84","53"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-07",,"0.03","0.0","74","59"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-08",,"0.41","0.0","74","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-09",,"0.12","0.0","68","52"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-10",,"0.02","0.0","75","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-11",,"0.00","0.0","75","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-12",,"0.00","0.0","77","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-13",,"0.00","0.0","85","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-14",,"0.15","0.0","83","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-15",,"0.00","0.0","88","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-16",,"0.05","0.0","79","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-17",,"0.00","0.0","74","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-18",,"0.00","0.0","84","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-19",,"0.00","0.0","87","60"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-20",,"0.02","0.0","91","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-21",,"0.00","0.0","87","59"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-22",,"0.00","0.0","83","52"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-23",,"0.00","0.0","80","53"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-24",,"0.00","0.0","86","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-25",,"0.00","0.0","84","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-26",,"0.00","0.0","88","57"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-27",,"0.00","0.0","89","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-28",,"0.00","0.0","85","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-29",,"0.00","0.0","85","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-30",,"0.00","0.0","90","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-08-31",,"0.00","0.0","87","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-01",,"0.03","0.0","82","57"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-02",,"0.00","0.0","83","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-03",,"0.00","0.0","87","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-04",,"0.00","0.0","94","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-05",,"0.00","0.0","93","56"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-06",,"0.00","0.0","67","46"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-07",,"0.00","0.0","79","47"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-08",,"0.00","0.0","81","52"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-09",,"0.00","0.0","81","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-10",,"0.00","0.0","88","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-11",,"0.00","0.0","87","57"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-12",,"0.00","0.0","87","55"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-13",,"0.00","0.0","88","58"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-14",,"0.00","0.0","87","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-15",,"0.00","0.0","85","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-16",,"0.00","0.0","82","50"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-17",,"0.00","0.0","66","48"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-18",,"0.04","0.0","70","47"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-19",,"0.00","0.0","82","54"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-20",,"0.00","0.0","85","39"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-21",,"0.00","0.0","73","41"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-22",,"0.00","0.0","74","44"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-23",,"0.00","0.0","88","46"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-24",,"0.61","0.0","53","46"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-25",,"0.23","0.0","62","45"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-26",,"0.06","0.0","50","42"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-27",,"0.00","0.0","59","44"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-28",,"0.38","0.0","53","47"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-29",,"0.00","0.0","62","46"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-09-30",,"0.00","0.0","62","43"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-01",,"0.00","0.0","72","43"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-02",,"0.35","0.0","74","41"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-03",,"0.25","0.0","45","37"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-04",,"0.00","0.0","60","40"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-05",,"0.00","0.0","70","44"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-06",,"0.00","0.0","64","48"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-07",,"0.00","0.0","63","40"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-08",,"0.00","0.0","78","41"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-09",,"0.46","0.5","62","32"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-10",,"0.01","1.0","36","25"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-11",,"0.00","0.0","56","26"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-12",,"0.00","0.0","68","37"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-13",,"0.00","0.0","75","35"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-14",,"0.00","0.0","62","36"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-15",,"0.00","0.0","58","29"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-16",,"0.00","0.0","61","29"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-17",,"0.00","0.0","74","36"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-18",,"0.00","0.0","75","35"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-19",,"0.00","0.0","76","43"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-20",,"0.00","0.0","73","43"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-21",,"0.00","0.0","78","42"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-22",,"0.00","0.0","52","32"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-23",,"0.00","0.0","68","36"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-24",,"0.00","0.0","51","30"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-25",,"0.00","0.0","62","33"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-26",,"0.00","0.0","83","39"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-27",,"0.10","0.2","52","25"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-28",,"0.00","0.0","41","28"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-30",,"0.10","0.0","71","28"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-10-31",,"0.00","0.0","32","27"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-01",,"0.00","0.0","59","27"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-02",,"0.00","0.0","70","34"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-03",,"0.00","0.0","48","31"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-04",,"0.00","0.0","58","32"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-05",,"0.00","0.0","69","31"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-06",,"0.00","0.0","50","33"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-07",,"0.00","0.0","37","25"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-08",,"0.12","0.0","32","26"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-09",,"0.00","0.0","60","28"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-10",,"0.00","0.0","43","24"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-11",,"0.00","0.0","58","29"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-12",,"0.00","0.0","57","27"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-13",,"0.00","0.0","56","29"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-14",,"0.00","0.0","72","40"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-15",,"0.00","0.0","66","28"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-16",,"0.00","0.0","67","31"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-17",,"0.00","0.0","74","50"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-18",,"0.10","0.0","64","29"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-19",,"0.00","0.0","48","28"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-20",,"0.00","0.0","62","32"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-21",,"0.00","0.0","67","46"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-22",,"0.00","0.0","52","34"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-24",,"0.00",,"70","40"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-25",,"0.00","0.0","69","32"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-26",,"0.00","0.0","62","34"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-27",,"0.00","0.0","72","42"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-28",,"0.00","0.0","77","33"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-11-29",,"0.00","0.0","46","30"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-01",,"0.00","0.0","54","33"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-02",,"0.00","0.0","63","32"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-03",,"0.00","0.0","65","37"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-04",,"0.00","0.0","69","33"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-05",,"0.00","0.0","41","17"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-06",,"0.00","0.0","50","17"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-07",,"0.00","0.0","37","9"
"USC00055402","MARSTON FILTER PLANT, CO US","2017-12-08",,"0.00","0.0","45","11"
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-01",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-02",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-03",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-04",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-05",,"0.41","5.5",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-06",,"0.04","0.5",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-07",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-08",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-09",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-10",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-11",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-12",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-13",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-14",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-15",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-16",,"0.24","3.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-17",,"0.11","0.1",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-18",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-19",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-20",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-21",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-22",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-23",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-24",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-25",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-26",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-27",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-28",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-29",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-30",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-01-31",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-01",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-02",,"0.02","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-03",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-04",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-05",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-06",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-07",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-08",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-09",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-10",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-11",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-12",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-13",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-14",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-15",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-16",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-17",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-18",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-19",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-20",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-21",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-22",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-23",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-24",,"0.14","0.9",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-25",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-26",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-27",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-02-28",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-01",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-02",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-03",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-04",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-05",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-06",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-07",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-08",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-09",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-10",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-11",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-12",,"0.01",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-13",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-14",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-15",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-16",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-17",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-18",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-19",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-20",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-21",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-22",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-23",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-24",,"0.82",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-25",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-26",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-27",,"0.02",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-28",,"0.05",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-29",,"0.26",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-30",,"0.01",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-03-31",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-01",,"0.23",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-02",,"0.01",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-03",,"0.11",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-04",,"0.31","1.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-05",,"0.29","0.5",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-06",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-07",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-08",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-09",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-10",,"0.00",,,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-11",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-12",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-13",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-14",,"0.00","0.0",,
"US1CODN0049","DENVER 3.2 SSE, CO US","2017-04-15",,"0.00","0.0",,
